"TOA5","Bradford_13_","CR800","31039","CR800.Std.32.05","CPU:13_hourly_05302024_10sec.CR8","3110","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","Eosense"
"2024-11-08 09:04:10",120861,11.7,490.1563,4376.396
"2024-11-08 09:04:20",120862,11.72,490.1563,4376.396
"2024-11-08 09:04:30",120863,11.9,490.1563,4376.396
"2024-11-08 09:04:40",120864,11.92,490.1346,4376.202
"2024-11-08 09:04:50",120865,11.86,490.1346,4361.787
"2024-11-08 09:05:00",120866,11.68,490.1346,4361.787
"2024-11-08 09:05:10",120867,11.69,490.1341,4361.782
"2024-11-08 09:05:20",120868,11.83,490.1341,4378.257
"2024-11-08 09:05:30",120869,11.91,490.1337,4376.194
"2024-11-08 09:05:40",120870,11.9,490.1337,4376.194
"2024-11-08 09:05:50",120871,11.7,490.1337,4361.779
"2024-11-08 09:06:00",120872,11.68,490.1334,4361.775
"2024-11-08 09:06:10",120873,11.71,490.1334,4361.775
"2024-11-08 09:06:20",120874,11.9,490.1334,4378.25
"2024-11-08 09:06:30",120875,11.91,490.1163,4376.039
"2024-11-08 09:06:40",120876,11.85,490.1163,4376.039
"2024-11-08 09:06:50",120877,11.69,490.1163,4378.098
"2024-11-08 09:07:00",120878,11.68,490.1195,4376.067
"2024-11-08 09:07:10",120879,11.84,490.1195,4376.067
"2024-11-08 09:07:20",120880,11.89,490.1195,4392.542
"2024-11-08 09:07:30",120881,11.9,490.122,4392.564
"2024-11-08 09:07:40",120882,11.68,490.122,4392.564
"2024-11-08 09:07:50",120883,11.69,490.1241,4392.583
"2024-11-08 09:08:00",120884,11.72,490.1241,4378.167
"2024-11-08 09:08:10",120885,11.9,490.1241,4378.167
"2024-11-08 09:08:20",120886,11.89,490.1257,4378.182
"2024-11-08 09:08:30",120887,11.83,490.1257,4376.123
"2024-11-08 09:08:40",120888,11.68,490.1257,4376.123
"2024-11-08 09:08:50",120889,11.69,490.1101,4375.983
"2024-11-08 09:09:00",120890,11.89,490.1101,4378.043
"2024-11-08 09:09:10",120891,11.91,490.1101,4378.043
"2024-11-08 09:09:20",120892,11.89,490.1313,4376.172
"2024-11-08 09:09:30",120893,11.68,490.1313,4376.172
"2024-11-08 09:09:40",120894,11.69,490.1313,4376.172
"2024-11-08 09:09:50",120895,11.72,490.1315,4378.234
"2024-11-08 09:10:00",120896,11.89,490.1315,4378.234
"2024-11-08 09:10:10",120897,11.89,490.1148,4376.025
"2024-11-08 09:10:20",120898,11.81,490.1148,4376.025
"2024-11-08 09:10:30",120899,11.68,490.1148,4376.025
"2024-11-08 09:10:40",120900,11.68,490.1183,4376.056
"2024-11-08 09:10:50",120901,11.89,490.1183,4376.056
"2024-11-08 09:11:00",120902,11.89,490.1183,4378.115
"2024-11-08 09:11:10",120903,11.89,490.121,4376.081
"2024-11-08 09:11:20",120904,11.66,490.121,4376.081
"2024-11-08 09:11:30",120905,11.68,490.121,4376.081
"2024-11-08 09:11:40",120906,11.71,490.1232,4376.101
"2024-11-08 09:11:50",120907,11.89,490.1232,4378.16
"2024-11-08 09:12:00",120908,11.88,490.1232,4376.101
"2024-11-08 09:12:10",120909,11.82,490.1082,4375.966
"2024-11-08 09:12:20",120910,11.68,490.1082,4392.44
"2024-11-08 09:12:30",120911,11.68,490.113,4390.424
"2024-11-08 09:12:40",120912,11.84,490.113,4392.483
"2024-11-08 09:12:50",120913,11.9,490.113,4392.483
"2024-11-08 09:13:00",120914,11.89,490.1168,4392.518
"2024-11-08 09:13:10",120915,11.67,490.1168,4390.458
"2024-11-08 09:13:20",120916,11.67,490.1168,4392.518
"2024-11-08 09:13:30",120917,11.71,490.1031,4392.394
"2024-11-08 09:13:40",120918,11.89,490.1031,4392.394
"2024-11-08 09:13:50",120919,11.89,490.1031,4392.394
"2024-11-08 09:14:00",120920,11.8,490.0921,4392.296
"2024-11-08 09:14:10",120921,11.68,490.0921,4375.822
"2024-11-08 09:14:20",120922,11.68,490.0921,4377.882
"2024-11-08 09:14:30",120923,11.9,490.1001,4375.894
"2024-11-08 09:14:40",120924,11.9,490.1001,4375.894
"2024-11-08 09:14:50",120925,11.87,490.1065,4375.951
"2024-11-08 09:15:00",120926,11.67,490.1065,4378.01
"2024-11-08 09:15:10",120927,11.68,490.1065,4378.01
"2024-11-08 09:15:20",120928,11.78,490.1116,4375.997
"2024-11-08 09:15:30",120929,11.9,490.1116,4392.471
"2024-11-08 09:15:40",120930,11.89,490.1116,4392.471
"2024-11-08 09:15:50",120931,11.67,490.1157,4392.508
"2024-11-08 09:16:00",120932,11.67,490.1157,4392.508
"2024-11-08 09:16:10",120933,11.7,490.1157,4392.508
"2024-11-08 09:16:20",120934,11.89,490.119,4376.063
"2024-11-08 09:16:30",120935,11.9,490.119,4378.122
"2024-11-08 09:16:40",120936,11.84,490.119,4376.063
"2024-11-08 09:16:50",120937,11.67,490.1048,4375.936
"2024-11-08 09:17:00",120938,11.68,490.1048,4375.936
"2024-11-08 09:17:10",120939,11.82,490.0934,4377.894
"2024-11-08 09:17:20",120940,11.89,490.0934,4375.834
"2024-11-08 09:17:30",120941,11.88,490.0934,4375.834
"2024-11-08 09:17:40",120942,11.67,490.0844,4377.813
"2024-11-08 09:17:50",120943,11.68,490.0844,4375.753
"2024-11-08 09:18:00",120944,11.71,490.0844,4375.753
"2024-11-08 09:18:10",120945,11.9,490.1107,4378.048
"2024-11-08 09:18:20",120946,11.9,490.1107,4375.989
"2024-11-08 09:18:30",120947,11.85,490.1107,4375.989
"2024-11-08 09:18:40",120948,11.67,490.0982,4375.877
"2024-11-08 09:18:50",120949,11.7,490.0982,4394.41
"2024-11-08 09:19:00",120950,11.82,490.0982,4392.351
"2024-11-08 09:19:10",120951,11.89,490.105,4392.412
"2024-11-08 09:19:20",120952,11.88,490.105,4390.352
"2024-11-08 09:19:30",120953,11.68,490.1104,4390.401
"2024-11-08 09:19:40",120954,11.67,490.1104,4390.401
"2024-11-08 09:19:50",120955,11.7,490.1104,4394.52
"2024-11-08 09:20:00",120956,11.9,490.1148,4392.5
"2024-11-08 09:20:10",120957,11.9,490.1148,4392.5
"2024-11-08 09:20:20",120958,11.82,490.1148,4392.5
"2024-11-08 09:20:30",120959,11.67,490.1014,4394.439
"2024-11-08 09:20:40",120960,11.67,490.1014,4392.38
"2024-11-08 09:20:50",120961,11.84,490.1014,4392.38
"2024-11-08 09:21:00",120962,11.9,490.1076,4392.435
"2024-11-08 09:21:10",120963,11.89,490.1076,4375.961
"2024-11-08 09:21:20",120964,11.68,490.1076,4378.02
"2024-11-08 09:21:30",120965,11.68,490.1125,4378.063
"2024-11-08 09:21:40",120966,11.71,484.3464,4376.004
"2024-11-08 09:21:50",120967,11.89,484.3337,4375.889
"2024-11-08 09:22:00",120968,11.89,487.2166,4377.949
"2024-11-08 09:22:10",120969,11.82,487.2166,4375.889
"2024-11-08 09:22:20",120970,11.68,490.0893,4375.797
"2024-11-08 09:22:30",120971,11.7,487.2064,4377.857
"2024-11-08 09:22:40",120972,11.86,487.2064,4377.857
"2024-11-08 09:22:50",120973,11.9,487.1982,4375.724
"2024-11-08 09:23:00",120974,11.87,490.081,4375.724
"2024-11-08 09:23:10",120975,11.68,490.081,4375.724
"2024-11-08 09:23:20",120976,11.67,487.2083,4375.815
"2024-11-08 09:23:30",120977,11.71,487.2083,4375.815
"2024-11-08 09:23:40",120978,11.89,487.2083,4375.815
"2024-11-08 09:23:50",120979,11.89,487.2332,4378.098
"2024-11-08 09:24:00",120980,11.82,487.2332,4378.098
"2024-11-08 09:24:10",120981,11.68,487.2197,4375.917
"2024-11-08 09:24:20",120982,11.67,484.3367,4375.917
"2024-11-08 09:24:30",120983,11.89,490.1027,4392.391
"2024-11-08 09:24:40",120984,11.89,487.2089,4392.293
"2024-11-08 09:24:50",120985,11.87,490.0917,4392.293
"2024-11-08 09:25:00",120986,11.67,490.0917,4392.293
"2024-11-08 09:25:10",120987,11.68,490.0999,4392.366
"2024-11-08 09:25:20",120988,11.72,490.0999,4392.366
"2024-11-08 09:25:30",120989,11.89,490.0999,4392.366
"2024-11-08 09:25:40",120990,11.88,490.0895,4392.272
"2024-11-08 09:25:50",120991,11.75,490.0895,4392.272
"2024-11-08 09:26:00",120992,11.67,490.0895,4392.272
"2024-11-08 09:26:10",120993,11.68,487.2151,4377.934
"2024-11-08 09:26:20",120994,11.89,484.3321,4375.875
"2024-11-08 09:26:30",120995,11.88,484.3389,4375.936
"2024-11-08 09:26:40",120996,11.83,487.2218,4375.936
"2024-11-08 09:26:50",120997,11.67,487.2218,4392.41
"2024-11-08 09:27:00",120998,11.67,490.1103,4392.459
"2024-11-08 09:27:10",120999,11.85,487.2273,4394.518
"2024-11-08 09:27:20",121000,11.87,487.2273,4392.459
"2024-11-08 09:27:30",121001,11.87,484.3486,4376.023
"2024-11-08 09:27:40",121002,11.67,487.2316,4376.023
"2024-11-08 09:27:50",121003,11.67,490.1147,4376.023
"2024-11-08 09:28:00",121004,11.71,484.352,4376.055
"2024-11-08 09:28:10",121005,11.89,484.352,4376.055
"2024-11-08 09:28:20",121006,11.89,484.352,4376.055
"2024-11-08 09:28:30",121007,11.81,484.3548,4376.08
"2024-11-08 09:28:40",121008,11.66,484.3548,4376.08
"2024-11-08 09:28:50",121009,11.67,487.2234,4392.424
"2024-11-08 09:29:00",121010,11.88,487.2234,4392.424
"2024-11-08 09:29:10",121011,11.87,487.2234,4392.424
"2024-11-08 09:29:20",121012,11.86,490.0948,4392.32
"2024-11-08 09:29:30",121013,11.67,490.0948,4392.32
"2024-11-08 09:29:40",121014,11.67,490.0948,4392.32
"2024-11-08 09:29:50",121015,11.75,487.2026,4392.236
"2024-11-08 09:30:00",121016,11.88,487.2026,4394.295
"2024-11-08 09:30:10",121017,11.88,487.2026,4390.177
"2024-11-08 09:30:20",121018,11.71,487.2285,4392.471
"2024-11-08 09:30:30",121019,11.67,490.1116,4392.471
"2024-11-08 09:30:40",121020,11.68,490.1116,4394.53
"2024-11-08 09:30:50",121021,11.89,487.2327,4392.508
"2024-11-08 09:31:00",121022,11.88,490.1157,4392.508
"2024-11-08 09:31:10",121023,11.86,487.2192,4392.387
"2024-11-08 09:31:20",121024,11.67,487.2192,4390.327
"2024-11-08 09:31:30",121025,11.67,487.2192,4392.387
"2024-11-08 09:31:40",121026,11.74,490.0914,4392.29
"2024-11-08 09:31:50",121027,11.89,490.0914,4392.29
"2024-11-08 09:32:00",121028,11.88,490.0914,4392.29
"2024-11-08 09:32:10",121029,11.71,490.0827,4392.212
"2024-11-08 09:32:20",121030,11.67,490.0827,4392.212
"2024-11-08 09:32:30",121031,11.69,490.0827,4392.212
"2024-11-08 09:32:40",121032,11.9,487.193,4381.854
"2024-11-08 09:32:50",121033,11.89,484.3102,4377.736
"2024-11-08 09:33:00",121034,11.86,484.3102,4375.677
"2024-11-08 09:33:10",121035,11.67,487.2042,4392.251
"2024-11-08 09:33:20",121036,11.68,490.0871,4392.251
"2024-11-08 09:33:30",121037,11.75,490.0793,4392.181
"2024-11-08 09:33:40",121038,11.89,487.1964,4392.181
"2024-11-08 09:33:50",121039,11.89,487.1964,4392.181
"2024-11-08 09:34:00",121040,11.71,487.1902,4392.125
"2024-11-08 09:34:10",121041,11.68,487.1902,4392.125
"2024-11-08 09:34:20",121042,11.69,487.1902,4392.125
"2024-11-08 09:34:30",121043,11.89,484.3358,4392.382
"2024-11-08 09:34:40",121044,11.89,487.2188,4394.441
"2024-11-08 09:34:50",121045,11.86,487.2188,4392.382
"2024-11-08 09:35:00",121046,11.68,487.2081,4392.287
"2024-11-08 09:35:10",121047,11.68,487.2081,4392.287
"2024-11-08 09:35:20",121048,11.73,487.2081,4392.287
"2024-11-08 09:35:30",121049,11.9,484.3333,4392.36
"2024-11-08 09:35:40",121050,11.89,487.2163,4392.36
"2024-11-08 09:35:50",121051,11.79,484.3232,4390.209
"2024-11-08 09:36:00",121052,11.67,487.2061,4392.268
"2024-11-08 09:36:10",121053,11.68,484.3232,4392.268
"2024-11-08 09:36:20",121054,11.89,487.2147,4392.345
"2024-11-08 09:36:30",121055,11.89,490.0976,4392.345
"2024-11-08 09:36:40",121056,11.86,484.3318,4392.345
"2024-11-08 09:36:50",121057,11.68,484.3386,4392.407
"2024-11-08 09:37:00",121058,11.67,484.3386,4392.407
"2024-11-08 09:37:10",121059,11.76,487.2216,4392.407
"2024-11-08 09:37:20",121060,11.89,484.3441,4392.458
"2024-11-08 09:37:30",121061,11.87,484.3441,4390.398
"2024-11-08 09:37:40",121062,11.68,484.3441,4375.983
"2024-11-08 09:37:50",121063,11.67,484.3484,4378.082
"2024-11-08 09:38:00",121064,11.7,484.3484,4376.022
"2024-11-08 09:38:10",121065,11.89,484.3353,4375.904
"2024-11-08 09:38:20",121066,11.88,484.3353,4375.904
"2024-11-08 09:38:30",121067,11.77,484.3353,4375.904
"2024-11-08 09:38:40",121068,11.66,484.3414,4375.958
"2024-11-08 09:38:50",121069,11.7,484.3414,4375.958
"2024-11-08 09:39:00",121070,11.89,484.3414,4375.958
"2024-11-08 09:39:10",121071,11.89,484.3297,4375.853
"2024-11-08 09:39:20",121072,11.85,484.3297,4375.853
"2024-11-08 09:39:30",121073,11.67,484.3297,4375.853
"2024-11-08 09:39:40",121074,11.67,484.3203,4392.242
"2024-11-08 09:39:50",121075,11.83,484.3203,4392.242
"2024-11-08 09:40:00",121076,11.89,484.3203,4392.242
"2024-11-08 09:40:10",121077,11.87,484.3294,4392.324
"2024-11-08 09:40:20",121078,11.67,484.3294,4392.324
"2024-11-08 09:40:30",121079,11.67,484.3201,4392.24
"2024-11-08 09:40:40",121080,11.71,484.3201,4394.299
"2024-11-08 09:40:50",121081,11.89,484.3201,4392.24
"2024-11-08 09:41:00",121082,11.89,484.3126,4406.586
"2024-11-08 09:41:10",121083,11.81,490.0782,4404.527
"2024-11-08 09:41:20",121084,11.67,487.1954,4404.527
"2024-11-08 09:41:30",121085,11.68,490.0722,4406.532
"2024-11-08 09:41:40",121086,11.84,487.1894,4408.591
"2024-11-08 09:41:50",121087,11.89,487.1894,4392.118
"2024-11-08 09:42:00",121088,11.88,484.3185,4375.752
"2024-11-08 09:42:10",121089,11.68,484.3185,4375.752
"2024-11-08 09:42:20",121090,11.66,484.3185,4375.752
"2024-11-08 09:42:30",121091,11.71,484.3446,4392.462
"2024-11-08 09:42:40",121092,11.89,484.3446,4392.462
"2024-11-08 09:42:50",121093,11.89,484.3323,4392.351
"2024-11-08 09:43:00",121094,11.82,484.3323,4390.291
"2024-11-08 09:43:10",121095,11.68,490.0981,4404.706
"2024-11-08 09:43:20",121096,11.67,490.0881,4406.675
"2024-11-08 09:43:30",121097,11.84,487.2053,4392.26
"2024-11-08 09:43:40",121098,11.89,484.3224,4392.26
"2024-11-08 09:43:50",121099,11.88,484.3145,4392.189
"2024-11-08 09:44:00",121100,11.67,484.3145,4392.189
"2024-11-08 09:44:10",121101,11.67,484.3145,4375.715
"2024-11-08 09:44:20",121102,11.69,484.3081,4375.658
"2024-11-08 09:44:30",121103,11.89,484.3081,4375.658
"2024-11-08 09:44:40",121104,11.89,484.3081,4375.658
"2024-11-08 09:44:50",121105,11.84,484.3197,4375.763
"2024-11-08 09:45:00",121106,11.68,484.3197,4377.822
"2024-11-08 09:45:10",121107,11.68,484.3123,4375.696
"2024-11-08 09:45:20",121108,11.78,484.3123,4377.755
"2024-11-08 09:45:30",121109,11.89,484.3123,4375.696
"2024-11-08 09:45:40",121110,11.89,484.3231,4377.852
"2024-11-08 09:45:50",121111,11.7,484.3231,4375.793
"2024-11-08 09:46:00",121112,11.67,484.3231,4375.793
"2024-11-08 09:46:10",121113,11.7,484.3483,4378.08
"2024-11-08 09:46:20",121114,11.9,484.3483,4376.021
"2024-11-08 09:46:30",121115,11.9,484.3483,4376.021
"2024-11-08 09:46:40",121116,11.87,484.3518,4378.112
"2024-11-08 09:46:50",121117,11.67,484.3518,4394.587
"2024-11-08 09:47:00",121118,11.68,484.3518,4394.587
"2024-11-08 09:47:10",121119,11.75,484.3546,4394.612
"2024-11-08 09:47:20",121120,11.89,484.3546,4392.553
"2024-11-08 09:47:30",121121,11.9,484.3569,4404.929
"2024-11-08 09:47:40",121122,11.78,487.24,4406.989
"2024-11-08 09:47:50",121123,11.68,490.123,4406.989
"2024-11-08 09:48:00",121124,11.68,487.225,4406.854
"2024-11-08 09:48:10",121125,11.89,487.225,4406.854
"2024-11-08 09:48:20",121126,11.89,484.3421,4392.439
"2024-11-08 09:48:30",121127,11.88,484.3302,4392.332
"2024-11-08 09:48:40",121128,11.68,484.3302,4392.332
"2024-11-08 09:48:50",121129,11.68,484.3302,4392.332
"2024-11-08 09:49:00",121130,11.72,484.3374,4392.396
"2024-11-08 09:49:10",121131,11.89,484.3374,4394.456
"2024-11-08 09:49:20",121132,11.89,484.3374,4392.396
"2024-11-08 09:49:30",121133,11.82,484.343,4390.389
"2024-11-08 09:49:40",121134,11.67,484.343,4390.389
"2024-11-08 09:49:50",121135,11.69,484.3476,4392.489
"2024-11-08 09:50:00",121136,11.8,484.3476,4392.489
"2024-11-08 09:50:10",121137,11.89,484.3476,4392.489
"2024-11-08 09:50:20",121138,11.89,484.3347,4394.431
"2024-11-08 09:50:30",121139,11.67,487.2176,4392.372
"2024-11-08 09:50:40",121140,11.67,484.3347,4390.313
"2024-11-08 09:50:50",121141,11.68,484.3243,4394.337
"2024-11-08 09:51:00",121142,11.89,484.3243,4392.278
"2024-11-08 09:51:10",121143,11.89,484.3243,4392.278
"2024-11-08 09:51:20",121144,11.86,484.3326,4392.354
"2024-11-08 09:51:30",121145,11.68,484.3326,4392.354
"2024-11-08 09:51:40",121146,11.67,484.3326,4394.413
"2024-11-08 09:51:50",121147,11.76,484.3393,4392.414
"2024-11-08 09:52:00",121148,11.89,484.3393,4392.414
"2024-11-08 09:52:10",121149,11.89,484.3446,4392.462
"2024-11-08 09:52:20",121150,11.71,484.3446,4392.462
"2024-11-08 09:52:30",121151,11.67,484.3446,4392.462
"2024-11-08 09:52:40",121152,11.68,484.3322,4394.409
"2024-11-08 09:52:50",121153,11.9,484.3322,4392.35
"2024-11-08 09:53:00",121154,11.89,484.3322,4392.35
"2024-11-08 09:53:10",121155,11.85,484.3224,4392.26
"2024-11-08 09:53:20",121156,11.68,487.2052,4392.26
"2024-11-08 09:53:30",121157,11.68,487.2052,4394.319
"2024-11-08 09:53:40",121158,11.77,487.1972,4406.603
"2024-11-08 09:53:50",121159,11.89,487.1972,4406.603
"2024-11-08 09:54:00",121160,11.89,490.0801,4404.544
"2024-11-08 09:54:10",121161,11.68,487.1909,4406.545
"2024-11-08 09:54:20",121162,11.68,487.1909,4406.545
"2024-11-08 09:54:30",121163,11.71,487.2026,4406.65
"2024-11-08 09:54:40",121164,11.89,484.3197,4392.236
"2024-11-08 09:54:50",121165,11.89,484.3197,4392.236
"2024-11-08 09:55:00",121166,11.81,484.3289,4392.32
"2024-11-08 09:55:10",121167,11.68,484.3289,4392.32
"2024-11-08 09:55:20",121168,11.67,484.3289,4392.32
"2024-11-08 09:55:30",121169,11.89,484.3198,4394.296
"2024-11-08 09:55:40",121170,11.88,484.3198,4392.237
"2024-11-08 09:55:50",121171,11.86,484.3198,4390.177
"2024-11-08 09:56:00",121172,11.67,484.3289,4392.32
"2024-11-08 09:56:10",121173,11.68,484.3289,4392.32
"2024-11-08 09:56:20",121174,11.8,484.3289,4392.32
"2024-11-08 09:56:30",121175,11.9,484.3198,4392.237
"2024-11-08 09:56:40",121176,11.88,484.3198,4392.237
"2024-11-08 09:56:50",121177,11.67,484.3289,4392.32
"2024-11-08 09:57:00",121178,11.67,484.3289,4392.32
"2024-11-08 09:57:10",121179,11.73,487.2119,4406.734
"2024-11-08 09:57:20",121180,11.89,484.3198,4404.592
"2024-11-08 09:57:30",121181,11.88,484.3198,4394.296
"2024-11-08 09:57:40",121182,11.72,484.3198,4390.177
"2024-11-08 09:57:50",121183,11.67,484.3123,4390.11
"2024-11-08 09:58:00",121184,11.68,484.3123,4392.169
"2024-11-08 09:58:10",121185,11.89,484.3123,4392.169
"2024-11-08 09:58:20",121186,11.89,484.3231,4392.267
"2024-11-08 09:58:30",121187,11.84,484.3231,4390.208
"2024-11-08 09:58:40",121188,11.66,484.3231,4390.208
"2024-11-08 09:58:50",121189,11.68,484.315,4392.194
"2024-11-08 09:59:00",121190,11.85,484.315,4392.194
"2024-11-08 09:59:10",121191,11.89,484.3252,4392.287
"2024-11-08 09:59:20",121192,11.86,484.3252,4392.287
"2024-11-08 09:59:30",121193,11.68,484.3252,4392.287
"2024-11-08 09:59:40",121194,11.67,484.3167,4392.209
"2024-11-08 09:59:50",121195,11.75,484.3167,4392.209
"2024-11-08 10:00:00",121196,11.89,484.3167,4392.209
"2024-11-08 10:00:10",121197,11.89,484.3432,4392.449
"2024-11-08 10:00:20",121198,11.66,484.3432,4392.449
"2024-11-08 10:00:30",121199,11.67,484.3432,4392.449
"2024-11-08 10:00:40",121200,11.69,484.3477,4392.491
"2024-11-08 10:00:50",121201,11.9,484.3477,4392.491
"2024-11-08 10:01:00",121202,11.87,484.3477,4392.491
"2024-11-08 10:01:10",121203,11.83,484.3513,4376.049
"2024-11-08 10:01:20",121204,11.67,484.3513,4376.049
"2024-11-08 10:01:30",121205,11.67,484.3376,4375.925
"2024-11-08 10:01:40",121206,11.85,484.3376,4375.925
"2024-11-08 10:01:50",121207,11.89,484.3376,4375.925
"2024-11-08 10:02:00",121208,11.87,484.3267,4377.885
"2024-11-08 10:02:10",121209,11.68,484.3267,4375.826
"2024-11-08 10:02:20",121210,11.68,484.3267,4375.826
"2024-11-08 10:02:30",121211,11.71,484.3345,4392.37
"2024-11-08 10:02:40",121212,11.87,484.3345,4392.37
"2024-11-08 10:02:50",121213,11.89,484.3345,4394.43
"2024-11-08 10:03:00",121214,11.81,484.3408,4392.427
"2024-11-08 10:03:10",121215,11.67,484.3408,4394.486
"2024-11-08 10:03:20",121216,11.67,484.3408,4392.427
"2024-11-08 10:03:30",121217,11.89,484.3292,4392.322
"2024-11-08 10:03:40",121218,11.87,484.3292,4392.322
"2024-11-08 10:03:50",121219,11.86,484.3365,4392.389
"2024-11-08 10:04:00",121220,11.66,484.3365,4392.389
"2024-11-08 10:04:10",121221,11.68,484.3365,4392.389
"2024-11-08 10:04:20",121222,11.72,484.3258,4392.292
"2024-11-08 10:04:30",121223,11.88,484.3258,4408.765
"2024-11-08 10:04:40",121224,11.87,484.3258,4406.706
"2024-11-08 10:04:50",121225,11.67,484.3338,4406.779
"2024-11-08 10:05:00",121226,11.66,487.2167,4408.838
"2024-11-08 10:05:10",121227,11.68,487.2167,4406.779
"2024-11-08 10:05:20",121228,11.88,484.3236,4408.745
"2024-11-08 10:05:30",121229,11.87,484.3236,4406.686
"2024-11-08 10:05:40",121230,11.81,484.3236,4406.686
"2024-11-08 10:05:50",121231,11.67,487.1983,4406.612
"2024-11-08 10:06:00",121232,11.67,484.3155,4392.198
"2024-11-08 10:06:10",121233,11.89,484.3089,4392.139
"2024-11-08 10:06:20",121234,11.88,484.3089,4392.139
"2024-11-08 10:06:30",121235,11.87,484.3089,4375.666
"2024-11-08 10:06:40",121236,11.67,484.3203,4375.768
"2024-11-08 10:06:50",121237,11.67,484.3203,4375.768
"2024-11-08 10:07:00",121238,11.75,484.3203,4377.827
"2024-11-08 10:07:10",121239,11.89,484.3128,4392.174
"2024-11-08 10:07:20",121240,11.88,484.3128,4392.174
"2024-11-08 10:07:30",121241,11.71,484.3128,4390.115
"2024-11-08 10:07:40",121242,11.66,484.3068,4392.12
"2024-11-08 10:07:50",121243,11.68,484.3068,4392.12
"2024-11-08 10:08:00",121244,11.88,484.3068,4406.534
"2024-11-08 10:08:10",121245,11.89,484.302,4406.49
"2024-11-08 10:08:20",121246,11.85,484.302,4408.549
"2024-11-08 10:08:30",121247,11.67,484.2982,4404.396
"2024-11-08 10:08:40",121248,11.67,484.2982,4406.455
"2024-11-08 10:08:50",121249,11.77,484.2982,4406.455
"2024-11-08 10:09:00",121250,11.88,484.2951,4406.427
"2024-11-08 10:09:10",121251,11.89,487.1778,4404.368
"2024-11-08 10:09:20",121252,11.69,487.1778,4406.427
"2024-11-08 10:09:30",121253,11.67,484.3259,4404.648
"2024-11-08 10:09:40",121254,11.69,484.3259,4406.707
"2024-11-08 10:09:50",121255,11.89,484.3259,4392.292
"2024-11-08 10:10:00",121256,11.89,484.3173,4392.214
"2024-11-08 10:10:10",121257,11.86,484.3173,4390.155
"2024-11-08 10:10:20",121258,11.69,484.3173,4392.214
"2024-11-08 10:10:30",121259,11.68,484.327,4392.302
"2024-11-08 10:10:40",121260,11.8,484.327,4392.302
"2024-11-08 10:10:50",121261,11.9,484.3348,4392.373
"2024-11-08 10:11:00",121262,11.91,484.3348,4392.373
"2024-11-08 10:11:10",121263,11.73,484.3348,4392.373
"2024-11-08 10:11:20",121264,11.69,484.3243,4394.337
"2024-11-08 10:11:30",121265,11.72,484.3243,4392.278
"2024-11-08 10:11:40",121266,11.91,484.3243,4394.337
"2024-11-08 10:11:50",121267,11.92,484.3326,4377.939
"2024-11-08 10:12:00",121268,11.89,484.3326,4377.939
"2024-11-08 10:12:10",121269,11.71,484.3326,4392.354
"2024-11-08 10:12:20",121270,11.71,484.3227,4392.263
"2024-11-08 10:12:30",121271,11.82,484.3227,4392.263
"2024-11-08 10:12:40",121272,11.92,484.3227,4392.263
"2024-11-08 10:12:50",121273,11.92,484.3313,4392.341
"2024-11-08 10:13:00",121274,11.71,484.3313,4392.341
"2024-11-08 10:13:10",121275,11.72,484.3216,4394.313
"2024-11-08 10:13:20",121276,11.74,484.3216,4392.253
"2024-11-08 10:13:30",121277,11.93,484.3216,4408.727
"2024-11-08 10:13:40",121278,11.93,484.3304,4406.749
"2024-11-08 10:13:50",121279,11.87,484.3304,4408.808
"2024-11-08 10:14:00",121280,11.73,484.3304,4406.749
"2024-11-08 10:14:10",121281,11.72,484.3209,4408.721
"2024-11-08 10:14:20",121282,11.94,484.3209,4408.721
"2024-11-08 10:14:30",121283,11.94,484.3209,4406.662
"2024-11-08 10:14:40",121284,11.92,484.3133,4406.592
"2024-11-08 10:14:50",121285,11.73,487.1961,4406.592
"2024-11-08 10:15:00",121286,11.72,484.3133,4406.592
"2024-11-08 10:15:10",121287,11.78,484.3072,4406.537
"2024-11-08 10:15:20",121288,11.94,484.3072,4406.537
"2024-11-08 10:15:30",121289,11.94,484.3023,4408.552
"2024-11-08 10:15:40",121290,11.83,484.3023,4392.079
"2024-11-08 10:15:50",121291,11.73,484.3023,4392.079
"2024-11-08 10:16:00",121292,11.74,484.2984,4392.043
"2024-11-08 10:16:10",121293,11.95,484.2984,4394.103
"2024-11-08 10:16:20",121294,11.95,484.2984,4377.63
"2024-11-08 10:16:30",121295,11.92,484.2953,4375.542
"2024-11-08 10:16:40",121296,11.74,484.2953,4375.542
"2024-11-08 10:16:50",121297,11.74,484.2953,4377.601
"2024-11-08 10:17:00",121298,11.81,484.2928,4391.993
"2024-11-08 10:17:10",121299,11.95,484.2928,4391.993
"2024-11-08 10:17:20",121300,11.94,484.2928,4377.579
"2024-11-08 10:17:30",121301,11.76,484.2908,4377.561
"2024-11-08 10:17:40",121302,11.74,484.2908,4375.501
"2024-11-08 10:17:50",121303,11.75,484.3058,4377.697
"2024-11-08 10:18:00",121304,11.96,484.3058,4375.638
"2024-11-08 10:18:10",121305,11.95,484.3058,4375.638
"2024-11-08 10:18:20",121306,11.92,484.3178,4375.746
"2024-11-08 10:18:30",121307,11.75,484.3178,4375.746
"2024-11-08 10:18:40",121308,11.74,484.3178,4375.746
"2024-11-08 10:18:50",121309,11.85,484.3275,4392.306
